Date,TCS,INFY,SUNPHARMA,DRREDDY,RELIANCE,ONGC,HDFCBANK,SBI,HUL,ITC,BTC
2021-04-21,0.47176350367162506,0.24750489135583925,0.26445988840145984,0.22150107195266736,0.18411718803203006,0.2104523232980628,0.3004216673577767,0.18298137516227786,0.3208218881607981,0.19881792160042341,0.23166047202611395
2021-04-22,0.48567092547187757,0.24758450188592673,0.2653951419894372,0.22873105660952855,0.18409405743159205,0.21077417901692014,0.2942846558630929,0.17835630613691053,0.32439913578162344,0.1999672866411581,0.2325847262967266
2021-04-23,0.47574954508447476,0.2624999224690538,0.26303942823886767,0.23353516113131037,0.18399035531383903,0.19586210650647085,0.28811098355755227,0.1714738832661672,0.31020716310937685,0.19961853675504523,0.23189716583657857
2021-04-24,0.47579755800998996,0.2628468417266077,0.26167012378844345,0.20766354495494516,0.17888819708027867,0.1877152717910831,0.2771032740699425,0.15392791977366013,0.30857112392269687,0.19130221053120858,0.2254894997795744
2021-04-25,0.43660960970804946,0.26320233791901054,0.254719715508621,0.18012718155604948,0.17880709175859005,0.18760593710192472,0.27687100150615196,0.1537174884568098,0.3078256887366709,0.1851617576648553,0.2254932611067898
2021-04-26,0.5243030306226526,0.26320233791901054,0.25504438474628,0.1918803163121371,0.18006986843681436,0.18759724043980974,0.27710147926187567,0.1632527688750181,0.3162665155611064,0.18641154070236737,0.2256891870617732
2021-04-27,0.527415850490317,0.26354477925233083,0.26579907269478675,0.19308938996720343,0.18035260955932492,0.18762276573583428,0.2773141783839236,0.1808571180673801,0.32534558999662966,0.18669760248035966,0.22740626263506983
2021-04-28,0.5185379396024167,0.2640306334542932,0.27736545223483294,0.19534218252831412,0.18098627140232482,0.18764794256104617,0.2779505977449143,0.1813149304912922,0.3362417710206133,0.18678691940435613,0.22759164595963546
2021-04-29,0.5179920573383014,0.2576234814087787,0.24818894850612094,0.16837167073152307,0.14619739127344045,0.18014481232346263,0.2762891030951923,0.1784217255343223,0.33664617765656024,0.18154563072865884,0.2106202934366083
2021-04-30,0.5659146217216863,0.258214031686666,0.2513246382867705,0.17577126735772353,0.14187348114468856,0.17090204594807437,0.29475650239052464,0.17956346664452666,0.33859069406716735,0.1851211952955533,0.22205526390727018
2021-05-01,0.5658418618460619,0.2562628830069445,0.2512404818995306,0.17184945914821773,0.1366083568953028,0.1686696317625169,0.28897911589843633,0.17731430247464502,0.3341571808698543,0.17683235292344898,0.2219652527217826
2021-05-02,0.5685559989178263,0.2562628830069445,0.2512404818995306,0.17184945914821773,0.1366083568953028,0.1686696317625169,0.28897911589843633,0.17731430247464502,0.3341571808698543,0.17683235292344898,0.2219652527217826
2021-05-03,0.5627715003777478,0.25599251532116885,0.2513692142369917,0.1847855405350989,0.13661600844987717,0.16917376458778005,0.28938104480348376,0.18439205239058687,0.33467139091672915,0.17725540171546728,0.2219932089456307
2021-05-04,0.5942699269110694,0.2677313189743607,0.25605154580597866,0.18478686402611183,0.14430663584455836,0.1692538838125564,0.2934580203441116,0.1939878865174206,0.3348772104157581,0.19044964439927145,0.22255026005687295
2021-05-05,0.634724217378127,0.26938305750635594,0.24889306889051183,0.1826399406214139,0.1363693959794603,0.14426474276257858,0.2936017822668345,0.1903807742363971,0.307606211748544,0.2490169278685291,0.21598369190820815
2021-05-06,0.6354186064397062,0.2679598534152725,0.24837286065266548,0.17754903258087582,0.14443189862670788,0.14622207153581412,0.2949304847084848,0.19119370486018325,0.30649942714961664,0.24631390479307713,0.21505457533598762
2021-05-07,0.6277928685453142,0.2655963080110147,0.24980402412636352,0.1794503846004551,0.1383255766996547,0.1507525052896891,0.29574620983150496,0.18878635525940118,0.30012108201034343,0.24639233770317406,0.21621662994611726
2021-05-08,0.6212078999621456,0.2655044801633681,0.2482649804404263,0.17936473908589448,0.1360530946655989,0.1507544936951444,0.2935726730039492,0.1886801429509593,0.2991050078922715,0.2429971177164388,0.2113127649448396
2021-05-09,0.6218773611055423,0.2632707148954855,0.24729361377193473,0.16001737837110175,0.1359191733663177,0.15079078057763423,0.2936547638629386,0.18608306788924073,0.2982426437972676,0.22255097788302922,0.2111506793452725
2021-05-10,0.6280481370317784,0.2739014194847519,0.2475341995090154,0.1625346497680777,0.1374880477828161,0.15088642225716906,0.29884647752955673,0.1861547666239716,0.2993964934823532,0.2339444622487145,0.2117932690215208
2021-05-11,0.6295196442037632,0.2751494954729256,0.24976812775533644,0.16628718702001735,0.13781935968923115,0.15195335446329522,0.3136488205771149,0.18660705631878335,0.3001298738608905,0.2358893681570213,0.21230508070296766
2021-05-12,0.7505961831294375,0.23987906468721334,0.2212914318928408,0.18722949809112246,0.13571103913016602,0.10792310834491252,0.27071590932840917,0.1562443159376301,0.20912838080163293,0.2192911371815189,0.20480147307307608
2021-05-13,0.7271399874387734,0.19456879578435085,0.20999058226105397,0.18726601432930162,0.12479224316580924,0.09554764864826225,0.25028849196199776,0.15291075163214568,0.18510067281132447,0.2180594258971328,0.15861424188608012
2021-05-14,0.7278836897674897,0.20589948280744658,0.21162560709345613,0.19791171442616062,0.12599235906630468,0.15988474094084215,0.25873834886569,0.157397544812756,0.19612033005641155,0.22554973319751967,0.1621238170206429
2021-05-15,0.7452577376885726,0.20317358496406868,0.20174030767924242,0.19764530503498975,0.10260108415428369,0.15696000632117799,0.24675785236658726,0.15624044514092156,0.19596154012827655,0.22497434220134035,0.11858172938664119
2021-05-16,0.7433974681269448,0.20202730617675035,0.20176213328049156,0.1976699331631647,0.1019173017146345,0.15621326169753075,0.24062479336361658,0.15514012807546998,0.19379516701652721,0.21917316128617997,0.11745971713781345
2021-05-17,0.7605492335619493,0.2033168388295699,0.2309731049098142,0.19765871888219794,0.10657195625124112,0.15622371360587473,0.24219865209909883,0.1588243047042432,0.2582286228098807,0.22047495199666417,0.11939161677553131
2021-05-18,0.7350214498696932,0.2048951869322412,0.24182351185874537,0.19763159625165574,0.10941173854336063,0.16057262736200764,0.24544551087729743,0.16355278375406845,0.25860670363876487,0.2205803330731106,0.12132330291578648
2021-05-19,0.8383176547656864,0.20126288838366543,0.2423726960950184,0.19678404572846353,0.1075925783311526,0.16035101403219468,0.2129704925334028,0.15584325051854725,0.24247454674506067,0.22282880237096156,0.11809946284838845
2021-05-20,0.8951647592921459,0.17081945640325602,0.24397495011688014,0.19228107501375008,0.10531093952140382,0.15780696221866725,0.2307359147493551,0.15726568144737132,0.24104941865675383,0.23568181140396482,0.11877477623415691
2021-05-21,0.9181497908663784,0.1712721535232932,0.2739755987163157,0.19382766936535578,0.1105385726934275,0.16007137506379207,0.23115242202096506,0.15854914091299976,0.26344371433236197,0.23575854574697616,0.12077815354419826
2021-05-22,0.9156223840724196,0.16961010814851796,0.267608302927435,0.18455940578482288,0.11053605755119969,0.1568980196113017,0.23131747028965016,0.15859557354403517,0.2602171214364094,0.2338293995027366,0.11865207171677404
2021-05-23,0.9353135085180679,0.15059079769451406,0.2666986837817631,0.1764449827675917,0.1034805064203521,0.15661807681877607,0.22964728171244933,0.15846606905343794,0.2600949654507292,0.2333465244214744,0.11840449461920942
2021-05-24,0.9973913377337943,0.15312077786619321,0.2672905683209005,0.17968281444821796,0.1046049672609941,0.15984073866535065,0.22945362129387856,0.16112636729278973,0.2662891132387636,0.23327980724918157,0.11841568040627648
2021-05-25,0.9966799454977033,0.15405670668692856,0.27540262933566256,0.17985871461506842,0.1082629201129607,0.16020430848265596,0.2311408348447836,0.16531353920265784,0.26613695268501586,0.23353657333568423,0.12683626133230902
2021-05-26,0.9503936128256989,0.15514418829752147,0.27446581806331216,0.16766009079748698,0.12939466944087386,0.16031326412749633,0.2350418039816074,0.15805774825885974,0.2617971085660464,0.23339901881806538,0.13275117638223208
2021-05-27,0.9468478572557548,0.15541083291908966,0.26642334420627933,0.16911906834561835,0.12937824915699267,0.16038942426306743,0.23988257884294611,0.13896870453083537,0.2635987361697698,0.2347372628847455,0.13111981990464713
2021-05-28,0.9632699439092389,0.1615149445079978,0.25865213181638536,0.16532236569472178,0.1287740340424909,0.1617806660906761,0.23963541328198212,0.21925030532785486,0.25737338149194355,0.2702493616476754,0.13553564044260624
2021-05-29,0.9641082888806436,0.15847167127588666,0.25844603507175495,0.1652897619868036,0.1287923249187092,0.1604523615760703,0.23973274673529632,0.2164455534242859,0.2533410430048062,0.27027437207259297,0.13520136226019513
2021-05-30,0.9359493896445398,0.15484258042008922,0.22504633885602893,0.15232269653568709,0.12859924419903243,0.1578557777888282,0.21395857644562116,0.21121964269648538,0.24531750983183317,0.26698646770692,0.10979235156656361
2021-05-31,0.9516078610349785,0.16703128139351145,0.22564348390752545,0.15422504650755509,0.1286099925342683,0.1640646723527656,0.2159539284378042,0.22737957660498312,0.2446850279139442,0.26711467195726146,0.1102045319504257
2021-06-01,0.9514621337030401,0.1670124879157096,0.2260320527027559,0.15594421400596925,0.12974769857151403,0.16579387950908142,0.23549852939907337,0.2272669675013497,0.24682455363881992,0.267286517905023,0.11057782828878643
2021-06-02,0.9554402206396492,0.16676136889785617,0.22703613291227884,0.14030212877248396,0.1312470986467313,0.18726174406971843,0.23462691098246227,0.2210428649901251,0.24293206988442625,0.26783628963692807,0.11354673514891142
2021-06-03,0.9538141523251427,0.15196024495218413,0.21969780787276022,0.14049363974715057,0.12116436677082262,0.18574086918150073,0.25414689586141925,0.2070932303636672,0.24338623227257625,0.25957489286331625,0.11345471556673564
2021-06-04,0.9301619064761254,0.1442891601865593,0.22335990353324567,0.141939446063881,0.11991348641561196,0.18456667540084262,0.25941156845288005,0.21060098032083768,0.25105171338934673,0.19787183353660276,0.10563433939132956
2021-06-05,0.9323784882759423,0.14427618835794045,0.22322372247033284,0.14190806562956199,0.11298068367425634,0.18385545878364748,0.25734065877701007,0.2109433581461376,0.25114980236748474,0.19720844508889834,0.10481881266391832
2021-06-06,0.9302174016084163,0.1442710359526483,0.22215518549100297,0.13904667523724926,0.11070780890179312,0.1804444897415535,0.25686937865190795,0.21100737680343895,0.2519371893562163,0.19720745080374302,0.10307125085253536
2021-06-07,0.9332230142113069,0.14583434289199101,0.22222186322114706,0.13901715036876502,0.11075971381200696,0.18391644452465103,0.25728223312080684,0.21366266493979644,0.25281512152295843,0.19732391087432732,0.10894854521520873
2021-06-08,0.9340454288581789,0.14885118909758324,0.22545414160230987,0.14164581870541088,0.11927332310417733,0.18587532556103714,0.25777534268521735,0.21542095041242848,0.2577139060096853,0.19790443064140092,0.10973916601528881
2021-06-09,1.0016966882458131,0.12504527300641666,0.22558224908781574,0.1386361911565723,0.1142170883932533,0.18689298941568386,0.2534794324638452,0.22427022385497683,0.26370681588876604,0.18164061271562248,0.10935428279403293
2021-06-10,0.9980997255911119,0.13019406385802884,0.2222563330051622,0.1374288427216607,0.1116436732328675,0.18827115183224946,0.23301747945708015,0.22426910508626255,0.2698755708078632,0.1767512200780065,0.10733482786238134
2021-06-11,0.9241386794979735,0.15656057371381124,0.2218623526039485,0.10374331447697231,0.11666122141846917,0.1892402841072692,0.21876515632760962,0.22307591090419682,0.2720319984447424,0.17782102016380075,0.11080857331040378
2021-06-12,0.9289827786056082,0.15656057371381124,0.2218623526039485,0.10374331447697231,0.11666122141846917,0.1892402841072692,0.21876515632760962,0.22307591090419682,0.2720319984447424,0.17782102016380075,0.11080857331040378
2021-06-13,0.9781706034052502,0.1435967120041748,0.21946728856246714,0.0850264433051098,0.11216280907440944,0.1422602202632325,0.20950336813665324,0.2223370200493197,0.2618004345443043,0.17179687576641525,0.10297742054314388
2021-06-14,0.9685554074425429,0.14351666895665968,0.22030556258669218,0.0871232101889845,0.1133027243308912,0.14255242546680344,0.21028497292749693,0.22363105742930967,0.2614926222282353,0.1725758011632294,0.10283735855920018
2021-06-15,0.9689470188499024,0.1469323083097065,0.22069569782247905,0.09320795363137992,0.11338758719633592,0.14260734458047017,0.21006677165588686,0.22328413404116237,0.26196326927397545,0.1731834661959477,0.10442193831656628
2021-06-16,0.9628194664005192,0.1446026584506366,0.19405973508229174,0.09488460053334047,0.11210514979074303,0.1429558133207533,0.20983601628734494,0.23140187701389148,0.207268155154712,0.17338086943914396,0.10393826444468932
2021-06-17,0.9623873469977509,0.15832941085537522,0.18398060470636582,0.09526419494193422,0.11284312139007643,0.14194907116602276,0.2113687559620068,0.22958225322595577,0.21262331402287216,0.1727905787018022,0.10808528153818033
2021-06-18,0.8787444974324987,0.15793097898423317,0.18213144395191866,0.11879111099665522,0.11132034983427634,0.13897081724028834,0.24153518980981878,0.22958030362405793,0.22109838042736804,0.1640672221700111,0.11019929390377026
2021-06-19,0.8277525360866104,0.15792404747298966,0.17392391229430706,0.11615976496572582,0.11177259963369997,0.13844944313629381,0.2256129275095679,0.22808032352779734,0.2211365368455429,0.15009869701582532,0.10668925993300142
2021-06-20,0.7879897939709538,0.15745017101427838,0.11688821456172499,0.11510953939753492,0.11033989283658957,0.13561335605938957,0.22497885487665273,0.2279098138441,0.18639057613383217,0.14903066054256806,0.1062546829435629
2021-06-21,0.8584555359462699,0.15746212302230403,0.11834575893970033,0.11901806419168547,0.11109211574268645,0.13562779958026921,0.2251264966647524,0.2276868538527099,0.1914522918117462,0.14980532244392478,0.10980406566892775
2021-06-22,0.8359791108567326,0.1580074003647627,0.11868449616311527,0.12382601756988366,0.11105681467385821,0.1358971138129054,0.2258367805432361,0.22892277931137964,0.1918189186497785,0.15073118823911472,0.11111379447588442
2021-06-23,0.778793052687076,0.15521518966736228,0.11588335859329166,0.11903258566581758,0.11177871357921514,0.1325554717439356,0.22701016899089832,0.22926922456248897,0.1766233268868768,0.15065082537146632,0.11879970848227338
2021-06-24,0.7842191535187215,0.15414573291091394,0.10649904896301074,0.11909690445536557,0.14567989757706012,0.1326677133858576,0.22812874403601913,0.2389325838679618,0.17717072711708587,0.14840341348488015,0.14575499977790307
2021-06-25,0.819936327827823,0.15449253224610954,0.10740317787376172,0.1310695588942798,0.13234928848975044,0.13519760656468688,0.227244337739431,0.250733829898428,0.19334165155618865,0.14850893017193542,0.1416038742718777
2021-06-26,0.8216546138203583,0.1541868481173738,0.107063611187039,0.12494638235572889,0.13293126169523625,0.13498157624444845,0.22259576376618312,0.25081156039528335,0.17658288897399047,0.14792053897379104,0.14108756681699144
2021-06-27,0.8268861175499959,0.14798483560744885,0.09947167370091778,0.12452478902994546,0.13334562506981443,0.13268171908679324,0.22264607986861082,0.1860013337032868,0.17495467710048257,0.07694165936865698,0.1353041508978339
2021-06-28,0.8222544672518971,0.15593076410070658,0.10040949322916294,0.12460999552191465,0.13383033370297232,0.13412761318516564,0.22418438239421487,0.18785376155698788,0.17570319291891612,0.07880423754263033,0.1424948203389167
2021-06-29,0.826208876953963,0.15630243268771601,0.10040898522993028,0.12832811321192197,0.13627081632957552,0.1341442355357506,0.2376299842816744,0.18787136190035678,0.17973323236476893,0.07893199441136547,0.142390381496062
2021-06-30,0.8175169352337005,0.14413798030485017,0.0977181083570591,0.13127438933048846,0.13786971584161345,0.12315272995347744,0.2404632397675007,0.16725600228046433,0.1797857230533536,0.07927002980868322,0.1421299587818699
2021-07-01,0.8249166034371465,0.16001357410036537,0.09970625297661115,0.1301766042111813,0.14444839114359406,0.12246627433460208,0.22096039557983962,0.16736268207302205,0.17060339241127337,0.08651616205233405,0.1419834534925226
2021-07-02,0.8218887358119695,0.15993073278813372,0.09939632246409102,0.13018352876269132,0.14124210700040715,0.0882491331325551,0.22120204386684145,0.16728908933140035,0.169865819311153,0.08341528494598162,0.1406414761178651
2021-07-03,0.8141569403290192,0.15854345346668244,0.09344130418616363,0.13031363461233658,0.14132991866631747,0.08824340371450354,0.18714328370018232,0.16670175109446378,0.16354877857455183,0.08291050030802477,0.14066017803755904
2021-07-04,0.7982623065421734,0.1572479515235672,0.08595642148019834,0.12628463901183984,0.14035001947748016,0.08815646602684572,0.1716813588652326,0.16516350867817114,0.1590834704566288,0.08255592495673279,0.1407333184443685
2021-07-05,0.8015079252165611,0.15921382396985476,0.09112280282410799,0.1262949728411422,0.14004627666719116,0.08999171914577235,0.1839390977418104,0.16805591880113505,0.1692936012742848,0.08273507801781513,0.1409415262830438
2021-07-06,0.8023221538546271,0.15918920038584725,0.11803328987285193,0.13173750129243142,0.1462026428413101,0.09154369807460987,0.18466862913575804,0.17124572078432987,0.17038693681466507,0.0882384358259312,0.1519954622479793
2021-07-07,0.7792112650418562,0.15720026233181442,0.11810292785130626,0.13145821253166248,0.14634401035753555,0.08516943424751228,0.18800041584772265,0.16367547024936063,0.1715184974235646,0.09287191764344346,0.1484735657567994
2021-07-08,0.7839037188541019,0.16473820586538712,0.11921991333871655,0.13799973275350602,0.14238209071074462,0.08228449656380715,0.19911420179536035,0.16438940977917205,0.17760691854980268,0.1080211604565301,0.1488588743011182
2021-07-09,0.7170768508255281,0.16143529954945315,0.12499172857491463,0.1377548495904815,0.1424132859873285,0.08149381513975018,0.20056749143887362,0.15916915157324807,0.17313479996438183,0.10535577977680186,0.15607404862597934
2021-07-10,0.7160134730668156,0.1577268936215938,0.12500466471073532,0.13566642388323094,0.14242546427787597,0.06963937229616037,0.20061215419349634,0.1584840266232252,0.15590547744522773,0.10429492440678854,0.15533056205595697
2021-07-11,0.7171327062375261,0.13206254666633466,0.12469802119275804,0.13435803316072004,0.13750113198752897,0.0677919429101497,0.20061187372022454,0.14823158407672615,0.15504095533943874,0.1014184772369884,0.14604817318949237
2021-07-12,0.7094034266619714,0.13320242076541736,0.12838148689939793,0.13490806283982312,0.14186384029384266,0.06771759411643641,0.2016138410562711,0.15011616541579487,0.15729471385569313,0.10151283959098775,0.146494401348483
2021-07-13,0.6469575982110183,0.13688112431188823,0.13146813142357522,0.13545591788852013,0.1422257558963352,0.06909260363972282,0.20744357030788796,0.15251745112328172,0.15772606093953245,0.11991572699600221,0.14649531659326448
2021-07-14,0.6395410875758231,0.13903441827478946,0.1307563030081481,0.137670852673725,0.15012762347132014,0.07714607012953613,0.20526496358480859,0.1452993321986697,0.15820664140413518,0.11900361012266245,0.1489136395212027
2021-07-15,0.6427457799581671,0.13639253377512858,0.13535978289785688,0.13386785892140413,0.14914644520007625,0.08341958451012722,0.22410028381159522,0.1446310175286276,0.15814016113662632,0.1184131376327233,0.1485621826152456
2021-07-16,0.6290304513552146,0.13652864984914612,0.13465051762841831,0.13263172359550618,0.15827975235373296,0.08593971791085947,0.22073446913519948,0.14578664134475378,0.15660975959187384,0.11828451596203066,0.14815288206282742
2021-07-17,0.6297096922703591,0.11868269656347202,0.1284721782488724,0.13210710914167048,0.15639154310131345,0.07979603929202764,0.21879774767140772,0.14551647916928986,0.1510728773570234,0.11685006413707884,0.1422020997590559
2021-07-18,0.6087364162968911,0.1186410840859262,0.12631092140270642,0.10531871981045192,0.15596336664297725,0.0779443062512779,0.1881655776595743,0.14445921771918568,0.14068793994416906,0.11626629863868987,0.14144125282290318
2021-07-19,0.6138745477614492,0.11868008114362211,0.16276863945951942,0.10557612436823023,0.15862609388834348,0.07801589996013117,0.19525090428463765,0.14497564618355832,0.14180802228684172,0.11622881695384922,0.14155233857963656
2021-07-20,0.618948475872987,0.1263795251024043,0.17188487683017803,0.11101291187975684,0.1591489669439587,0.07939869733925863,0.2005888010677269,0.14486276248070076,0.1507839201072815,0.1295870325705003,0.1432904218333033
2021-07-21,0.5625598471738743,0.12636181738695734,0.170732079485201,0.10372479493314245,0.15892488482079836,0.07936566097260914,0.1992795156329641,0.14338291047471904,0.14313538506456855,0.12907130943503678,0.14197072680860814
2021-07-22,0.5577285218232867,0.12735830632317494,0.17111073071697527,0.1202898871562882,0.17319766961097383,0.07894737545698219,0.21264985072387077,0.14946190328795037,0.14309373189819147,0.13493981865441454,0.13982048217336068
2021-07-23,0.5587508510398228,0.12845537507650928,0.17130927481734073,0.12178501687169528,0.17182700030921244,0.10615119506424316,0.20936252896098168,0.14865314566451657,0.15027436937174674,0.13684504368960573,0.13564242333711915
2021-07-24,0.5562621717652284,0.12760977212576916,0.16558706110828889,0.12075751734839596,0.13670044254194053,0.1052666893612013,0.20778714065478274,0.13286187432735705,0.1496271150683422,0.13676939519897452,0.08873982536271818
2021-07-25,0.4913989280771058,0.12677809212989735,0.16425400561210324,0.11214565671599512,0.1340670079702769,0.10299475093733021,0.20672509332727607,0.11482667990108703,0.12678392671933095,0.13367209762002386,0.08818354201510491
2021-07-26,0.5119407011072377,0.12702979717960255,0.16463586237113348,0.11235426489101262,0.1360866002523382,0.10498085025342153,0.20715622432040137,0.12160828735700331,0.1323890970930991,0.13834920130178255,0.08850334566221049
2021-07-27,0.4916281900527349,0.34772583749019614,0.16528881204087567,0.11233534704789452,0.1361419741567586,0.11142206541513631,0.20723746009701174,0.12508932451612828,0.1403014283634729,0.15383642237826012,0.08869502898945726
2021-07-28,0.4915020488032676,0.34690440267597566,0.17015395553825138,0.11435596379388488,0.13604040328523598,0.10908487736796005,0.20313422466958858,0.1249903038453828,0.14291645118597845,0.15308702073183675,0.08406698333946938
